Game,"Skin Name","Withdraw Price"
CS2,"★ M9 Bayonet | Marble Fade (Minimal Wear)",900.46
CS2,"★ StatTrak™ M9 Bayonet",899.92
CS2,"★ Talon Knife | Doppler Phase 1 (Factory New)",899.77
CS2,"★ Talon Knife | Doppler (Factory New)",897.54
CS2,"★ Talon Knife | Fade (Factory New)",895.92
CS2,"★ StatTrak™ Karambit | Black Laminate (Minimal Wear)",892.92
CS2,"★ Butterfly Knife | Damascus Steel (Minimal Wear)",892.77
CS2,"M4A1-S | Master Piece (Factory New)",892.54
CS2,"★ StatTrak™ M9 Bayonet | Autotronic (Minimal Wear)",891.84
CS2,"★ Driver Gloves | Convoy (Factory New)",891.07
CS2,"★ Ursus Knife | Doppler Ruby (Factory New)",889.84
CS2,"★ M9 Bayonet",889.77
CS2,"AK-47 | Fire Serpent (Well-Worn)",879.44
CS2,"★ Skeleton Knife | Doppler Phase 4 (Minimal Wear)",876.28
CS2,"StatTrak™ AWP | Containment Breach (Factory New)",875.98
CS2,"★ Driver Gloves | Diamondback (Field-Tested)",867.98
CS2,"★ Butterfly Knife | Blue Steel (Well-Worn)",864.97
CS2,"AK-47 | Case Hardened (Factory New)",864.01
CS2,"★ Karambit | Blue Steel (Field-Tested)",861.97
CS2,"★ M9 Bayonet | Marble Fade (Factory New)",861.9
CS2,"★ StatTrak™ Talon Knife | Slaughter (Factory New)",861.54
CS2,"★ StatTrak™ Karambit | Autotronic (Battle-Scarred)",859.05
CS2,"★ Karambit | Black Laminate (Minimal Wear)",858.9
CS2,"★ Sport Gloves | Amphibious (Minimal Wear)",853.97
CS2,"★ Moto Gloves | Eclipse (Minimal Wear)",846.73
CS2,"★ StatTrak™ Karambit | Blue Steel (Field-Tested)",845.19
CS2,"★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested)",838.96
CS2,"★ StatTrak™ Butterfly Knife | Freehand (Factory New)",838.26
CS2,"★ Butterfly Knife | Blue Steel (Battle-Scarred)",831.33
CS2,"★ Butterfly Knife | Damascus Steel (Field-Tested)",828.26
CS2,"AK-47 | Fire Serpent (Field-Tested)",828.26
CS2,"★ Bowie Knife | Doppler Ruby (Factory New)",815.94
CS2,"★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested)",815.79
CS2,"★ Butterfly Knife | Damascus Steel (Battle-Scarred)",812.1
CS2,"★ Hand Wraps | Leather (Field-Tested)",806.7
CS2,"★ Driver Gloves | Rezan the Red (Factory New)",800.85
CS2,"Glock-18 | Gamma Doppler Emerald (Factory New)",798.63
CS2,"★ Butterfly Knife | Freehand (Factory New)",798.63
CS2,"★ Butterfly Knife | Damascus Steel (Well-Worn)",798.01
CS2,"AWP | Containment Breach (Factory New)",797.39
CS2,"★ Moto Gloves | POW! (Factory New)",797.24
CS2,"★ Butterfly Knife | Autotronic (Battle-Scarred)",797.01
CS2,"★ M9 Bayonet | Slaughter (Minimal Wear)",792.85
CS2,"★ Karambit | Autotronic (Battle-Scarred)",792.55
CS2,"★ StatTrak™ Karambit | Black Laminate (Field-Tested)",791.08
CS2,"★ Butterfly Knife | Case Hardened (Field-Tested)",789.77
CS2,"★ Skeleton Knife | Doppler Phase 4 (Factory New)",789
CS2,"★ Karambit | Black Laminate (Field-Tested)",785.15
CS2,"★ StatTrak™ M9 Bayonet | Autotronic (Field-Tested)",785.15
CS2,"M4A1-S | Icarus Fell (Minimal Wear)",785.15
CS2,"★ StatTrak™ Butterfly Knife | Stained (Minimal Wear)",785.15
CS2,"★ Hand Wraps | CAUTION! (Factory New)",785.15
CS2,"★ Karambit | Blue Steel (Well-Worn)",785.15
CS2,"★ StatTrak™ Butterfly Knife | Lore (Field-Tested)",785.15
CS2,"★ Driver Gloves | Convoy (Minimal Wear)",785.15
CS2,"★ StatTrak™ Skeleton Knife | Doppler Phase 4 (Factory New)",785.15
CS2,"★ StatTrak™ Butterfly Knife | Black Laminate (Minimal Wear)",785
CS2,"★ Specialist Gloves | Forest DDPAT (Minimal Wear)",785
CS2,"★ Skeleton Knife | Doppler (Minimal Wear)",785
CS2,"★ Butterfly Knife | Black Laminate (Minimal Wear)",784.77
CS2,"M4A1-S | Welcome to the Jungle (Well-Worn)",784.61
CS2,"★ Karambit | Case Hardened (Field-Tested)",777.3
CS2,"★ StatTrak™ Skeleton Knife | Doppler Phase 3 (Factory New)",775.91
CS2,"★ Bayonet | Gamma Doppler Phase 2 (Minimal Wear)",775.5
CS2,"★ M9 Bayonet | Autotronic (Field-Tested)",772.68
CS2,"★ Falchion Knife | Doppler Ruby (Factory New)",772.06
CS2,"★ Karambit | Blue Steel (Battle-Scarred)",769.76
CS2,"★ Driver Gloves | Wave Chaser (Minimal Wear)",813.75
CS2,"★ StatTrak™ Bayonet | Gamma Doppler Phase 3 (Factory New)",769.6
CS2,"Desert Eagle | Blaze (Factory New)",769.6
CS2,"★ M9 Bayonet | Black Laminate (Factory New)",769.37
CS2,"M4A1-S | Imminent Danger (Field-Tested)",768.98
CS2,"★ Karambit | Damascus Steel (Factory New)",768.22
CS2,"★ Butterfly Knife | Crimson Web (Field-Tested)",767.83
CS2,"★ StatTrak™ Karambit | Freehand (Factory New)",762.54
CS2,"M4A1-S | Blue Phosphor (Factory New)",760.36
CS2,"★ Skeleton Knife | Doppler Phase 1 (Factory New)",760.36
CS2,"★ Stiletto Knife | Doppler Phase 2 (Minimal Wear)",759.49
CS2,"USP-S | Whiteout (Factory New)",758.98
CS2,"★ Butterfly Knife | Night (Minimal Wear)",758.14
CS2,"★ StatTrak™ Karambit | Crimson Web (Field-Tested)",754.21
CS2,"★ StatTrak™ Butterfly Knife | Freehand (Minimal Wear)",752.51
CS2,"★ Specialist Gloves | Emerald Web (Well-Worn)",752.51
CS2,"★ Butterfly Knife | Lore (Field-Tested)",752.51
CS2,"★ StatTrak™ Talon Knife | Marble Fade (Factory New)",752.36
CS2,"★ M9 Bayonet | Tiger Tooth (Minimal Wear)",751.21
CS2,"M4A1-S | Icarus Fell (Factory New)",750.98
CS2,"★ Talon Knife | Slaughter (Factory New)",749.28
CS2,"★ Skeleton Knife | Doppler Phase 3 (Factory New)",744.74
CS2,"AK-47 | Vulcan (Factory New)",742.04
CS2,"★ StatTrak™ Stiletto Knife | Doppler Phase 2 (Factory New)",741.55
CS2,"★ StatTrak™ Huntsman Knife | Doppler Sapphire (Factory New)",741.52
CS2,"★ StatTrak™ Butterfly Knife | Bright Water (Factory New)",741.43
CS2,"★ Paracord Knife | Doppler Ruby (Factory New)",738.96
CS2,"★ M9 Bayonet | Tiger Tooth (Factory New)",738.89
CS2,"★ Driver Gloves | Brocade Flowers (Minimal Wear)",779.24
CS2,"★ Skeleton Knife | Doppler (Factory New)",736.42
CS2,"Souvenir M4A1-S | Imminent Danger (Field-Tested)",735.89
CS2,"★ Karambit | Black Laminate (Well-Worn)",735.12
CS2,"★ Butterfly Knife | Crimson Web (Well-Worn)",734.34
CS2,"★ Butterfly Knife | Black Laminate (Field-Tested)",732.81
CS2,"★ Butterfly Knife | Stained (Minimal Wear)",732.81
CS2,"★ StatTrak™ Butterfly Knife | Black Laminate (Field-Tested)",731.17
CS2,"★ Butterfly Knife | Freehand (Minimal Wear)",729.72
CS2,"M4A4 | Eye of Horus (Minimal Wear)",729.72
CS2,"★ Bayonet | Gamma Doppler Phase 1 (Minimal Wear)",728.49
CS2,"★ M9 Bayonet | Autotronic (Well-Worn)",723.57
CS2,"★ Huntsman Knife | Gamma Doppler Emerald (Factory New)",723.4
CS2,"★ StatTrak™ M9 Bayonet | Tiger Tooth (Factory New)",723.34
CS2,"StatTrak™ AK-47 | Case Hardened (Minimal Wear)",722.8
CS2,"★ Butterfly Knife | Case Hardened (Well-Worn)",721.49
CS2,"StatTrak™ USP-S | Kill Confirmed (Factory New)",717.18
CS2,"★ M9 Bayonet | Slaughter (Field-Tested)",717.07
CS2,"★ Karambit | Ultraviolet (Minimal Wear)",715.87
CS2,"★ Specialist Gloves | Cloud Chaser (Field-Tested)",756.78
CS2,"★ Butterfly Knife | Bright Water (Factory New)",712.71
CS2,"★ Karambit | Crimson Web (Field-Tested)",712.02
CS2,"★ Moto Gloves | Finish Line (Factory New)",708.18
CS2,"★ Butterfly Knife | Case Hardened (Battle-Scarred)",708.18
CS2,"★ StatTrak™ Karambit | Black Laminate (Battle-Scarred)",708.09
CS2,"★ Karambit | Damascus Steel (Minimal Wear)",708.02
CS2,"★ Paracord Knife | Doppler Ruby (Minimal Wear)",707.3
CS2,"SSG 08 | Death Strike (Factory New)",703.86
CS2,"M4A1-S | Welcome to the Jungle (Battle-Scarred)",702.17
CS2,"★ Karambit | Case Hardened (Well-Worn)",697.15
CS2,"★ Karambit | Black Laminate (Battle-Scarred)",695.32
CS2,"★ Stiletto Knife | Doppler Phase 2 (Factory New)",694.24
CS2,"★ Driver Gloves | Garden (Minimal Wear)",732.37
CS2,"★ Talon Knife | Blue Steel (Factory New)",692.29
CS2,"Souvenir M4A1-S | Welcome to the Jungle (Well-Worn)",691.24
CS2,"★ Karambit | Case Hardened (Battle-Scarred)",691.08
CS2,"★ Bayonet | Gamma Doppler Phase 2 (Factory New)",689.55
CS2,"★ Falchion Knife | Doppler Sapphire (Minimal Wear)",689.28
CS2,"★ Karambit | Night (Minimal Wear)",687.93
CS2,"★ Shadow Daggers | Doppler Black Pearl (Factory New)",687.21
CS2,"★ Specialist Gloves | Mogul (Factory New)",687.01
CS2,"★ Paracord Knife | Doppler Black Pearl (Minimal Wear)",685.14
CS2,"★ Karambit | Damascus Steel (Battle-Scarred)",685.08
CS2,"★ Sport Gloves | Ultra Violent (Battle-Scarred)",724.23
CS2,"★ StatTrak™ Karambit | Lore (Field-Tested)",684.77
CS2,"★ Skeleton Knife | Fade (Minimal Wear)",684.7
CS2,"M4A4 | The Coalition (Minimal Wear)",684.15
CS2,"★ Butterfly Knife | Black Laminate (Well-Worn)",682
CS2,"★ Sport Gloves | Nocts (Field-Tested)",680.31
CS2,"StatTrak™ AWP | BOOM (Factory New)",680.31
CS2,"★ StatTrak™ Falchion Knife | Gamma Doppler Emerald (Factory New)",677.5
CS2,"★ Bayonet | Gamma Doppler (Minimal Wear)",677.38
CS2,"★ Huntsman Knife | Doppler Sapphire (Factory New)",677.08
CS2,"★ StatTrak™ Karambit | Damascus Steel (Field-Tested)",676.72
CS2,"★ Karambit | Damascus Steel (Field-Tested)",675.76
CS2,"★ Butterfly Knife | Freehand (Field-Tested)",675.53
CS2,"★ Butterfly Knife | Black Laminate (Battle-Scarred)",673.38
CS2,"★ Moto Gloves | Boom! (Field-Tested)",672.76
CS2,"★ Butterfly Knife | Stained (Field-Tested)",669.69
CS2,"★ Karambit | Crimson Web (Well-Worn)",669.69
CS2,"★ Sport Gloves | Frosty (Minimal Wear)",707.95
CS2,"★ Karambit | Damascus Steel (Well-Worn)",669.38
CS2,"★ StatTrak™ Butterfly Knife | Stained (Field-Tested)",668.15
CS2,"Desert Eagle | Sunset Storm 壱 (Factory New)",665.07
CS2,"★ Moto Gloves | Polygon (Factory New)",663.68
CS2,"★ Driver Gloves | Convoy (Field-Tested)",661.99
CS2,"Desert Eagle | Sunset Storm 弐 (Minimal Wear)",661.92
CS2,"★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested)",661.22
CS2,"★ Karambit | Stained (Minimal Wear)",660.45
CS2,"★ Butterfly Knife | Lore (Well-Worn)",659.91
CS2,"★ Butterfly Knife | Ultraviolet (Field-Tested)",655.84
CS2,"★ Karambit | Lore (Field-Tested)",654.06
CS2,"★ M9 Bayonet | Autotronic (Battle-Scarred)",653.53
CS2,"★ Driver Gloves | Snow Leopard (Minimal Wear)",651.22
CS2,"★ Talon Knife | Marble Fade (Minimal Wear)",651.13
CS2,"M4A4 | Buzz Kill (Factory New)",649.6
CS2,"★ Butterfly Knife | Bright Water (Minimal Wear)",649.6
CS2,"★ Driver Gloves | Brocade Crane (Minimal Wear)",683.54
CS2,"★ Skeleton Knife | Ultraviolet (Factory New)",646.6
CS2,"★ StatTrak™ Karambit | Stained (Field-Tested)",646.6
CS2,"Desert Eagle | Sunset Storm 弐 (Factory New)",644.59
CS2,"★ Karambit | Freehand (Factory New)",643.52
CS2,"★ Butterfly Knife | Crimson Web (Battle-Scarred)",643.5
CS2,"★ Bayonet | Autotronic (Factory New)",643.18
CS2,"★ Skeleton Knife | Fade (Factory New)",639.51
CS2,"★ Survival Knife | Doppler Ruby (Minimal Wear)",637.71
CS2,"★ Bowie Knife | Doppler Sapphire (Minimal Wear)",634.11
CS2,"★ Karambit | Lore (Well-Worn)",633.51
CS2,"Desert Eagle | Emerald Jörmungandr (Minimal Wear)",631.12
CS2,"★ StatTrak™ Bayonet | Gamma Doppler Phase 4 (Factory New)",631.05
CS2,"★ StatTrak™ Bayonet | Gamma Doppler Phase 1 (Factory New)",630.97
CS2,"StatTrak™ M4A1-S | Printstream (Minimal Wear)",630.58
CS2,"Desert Eagle | Sunset Storm 壱 (Minimal Wear)",630.53
CS2,"M4A4 | Daybreak (Minimal Wear)",630.51
CS2,"★ Karambit | Bright Water (Factory New)",629.66
CS2,"★ Talon Knife | Marble Fade (Factory New)",629.66
CS2,"★ StatTrak™ Karambit | Freehand (Minimal Wear)",629.35
CS2,"★ Butterfly Knife | Freehand (Battle-Scarred)",629.35
CS2,"★ Butterfly Knife | Freehand (Well-Worn)",628.89
CS2,"AK-47 | Leet Museo (Factory New)",628.12
CS2,"AWP | CMYK (Minimal Wear)",627.97
CS2,"★ Butterfly Knife | Stained (Well-Worn)",626.58
CS2,"Sticker | Titan (Holo) | Katowice 2015",625.04
CS2,"★ Sport Gloves | Nocts (Well-Worn)",624.27
CS2,"★ StatTrak™ Falchion Knife | Doppler Sapphire (Factory New)",624.24
CS2,"AK-47 | Fuel Injector (Factory New)",622.96
CS2,"★ Hand Wraps | Badlands (Field-Tested)",622.42
CS2,"StatTrak™ AK-47 | The Oligarch (Factory New)",621.43
CS2,"★ Butterfly Knife | Ultraviolet (Well-Worn)",621.2
CS2,"★ StatTrak™ Skeleton Knife | Fade (Factory New)",619.81
CS2,"Souvenir M4A1-S | Welcome to the Jungle (Battle-Scarred)",618.6
CS2,"★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred)",617.04
CS2,"★ Butterfly Knife | Stained (Battle-Scarred)",616.58
CS2,"AWP | Lightning Strike (Minimal Wear)",615.8
CS2,"★ Sport Gloves | Occult (Well-Worn)",650.99
CS2,"★ Karambit | Crimson Web (Battle-Scarred)",615.49
CS2,"★ Specialist Gloves | Big Swell (Minimal Wear)",650.34
CS2,"★ StatTrak™ Butterfly Knife | Freehand (Battle-Scarred)",614.9
CS2,"★ Butterfly Knife | Rust Coat (Battle-Scarred)",614.88
CS2,"★ M9 Bayonet | Blue Steel (Minimal Wear)",614.73
CS2,"★ StatTrak™ Talon Knife | Tiger Tooth (Factory New)",612.72
CS2,"★ M9 Bayonet | Case Hardened (Minimal Wear)",612.26
CS2,"★ Karambit | Stained (Field-Tested)",611.19
CS2,"Desert Eagle | Hand Cannon (Factory New)",608.1
CS2,"★ Sport Gloves | Red Racer (Minimal Wear)",642.85
CS2,"★ StatTrak™ Bayonet | Gamma Doppler (Factory New)",606.41
CS2,"M4A4 | Hellfire (Factory New)",605.03
CS2,"★ Falchion Knife | Gamma Doppler Emerald (Factory New)",603.48
CS2,"★ StatTrak™ Butterfly Knife | Bright Water (Field-Tested)",602.64
CS2,"★ Survival Knife | Doppler Ruby (Factory New)",601.1
CS2,"AWP | BOOM (Factory New)",600.41
CS2,"★ Talon Knife | Slaughter (Minimal Wear)",600.41
CS2,"Sticker | Natus Vincere (Holo) | Katowice 2015",600.41
CS2,"★ StatTrak™ M9 Bayonet | Black Laminate (Minimal Wear)",600.33
CS2,"★ Butterfly Knife | Bright Water (Field-Tested)",600.1
CS2,"★ Butterfly Knife | Night (Field-Tested)",600.1
CS2,"★ Skeleton Knife | Case Hardened (Factory New)",600.03
CS2,"Desert Eagle | Sunset Storm 壱 (Field-Tested)",599.72
CS2,"★ Sport Gloves | Bronze Morph (Factory New)",598.87
CS2,"AK-47 | Fire Serpent (Battle-Scarred)",598.56
CS2,"★ Specialist Gloves | Sunburst (Minimal Wear)",632.76
CS2,"★ M9 Bayonet | Black Laminate (Minimal Wear)",598.48
CS2,"★ StatTrak™ Survival Knife | Doppler Ruby (Factory New)",598.01
CS2,"★ Karambit | Freehand (Minimal Wear)",597.56
CS2,"★ Ursus Knife | Doppler Sapphire (Factory New)",597.33
CS2,"★ Sport Gloves | Omega (Minimal Wear)",597.33
CS2,"M4A1-S | Printstream (Factory New)",597.03
CS2,"★ Butterfly Knife | Lore (Battle-Scarred)",596.79
CS2,"★ StatTrak™ Butterfly Knife | Night (Field-Tested)",595.64
CS2,"AWP | Lightning Strike (Factory New)",595.25
CS2,"★ StatTrak™ Bowie Knife | Doppler Sapphire (Factory New)",594.1
CS2,"★ StatTrak™ Skeleton Knife | Slaughter (Factory New)",592.67
CS2,"AK-47 | Asiimov (Factory New)",592.64
CS2,"★ Bayonet | Doppler Phase 2 (Minimal Wear)",591.62
CS2,"★ Gut Knife | Doppler Black Pearl (Factory New)",585.01
CS2,"★ StatTrak™ M9 Bayonet | Blue Steel (Field-Tested)",584.86
CS2,"★ StatTrak™ Karambit | Freehand (Field-Tested)",584.25
CS2,"★ Butterfly Knife | Night (Well-Worn)",583.21
CS2,"★ Bayonet | Gamma Doppler Phase 3 (Factory New)",583.17
CS2,"★ Talon Knife | Crimson Web (Minimal Wear)",582.39
CS2,"★ Bayonet | Gamma Doppler Phase 4 (Factory New)",581.47
CS2,"★ Moto Gloves | Turtle (Factory New)",581.47
CS2,"★ Bayonet | Gamma Doppler Phase 1 (Factory New)",580.39
CS2,"★ Butterfly Knife | Bright Water (Well-Worn)",577.32
CS2,"★ Stiletto Knife | Doppler Phase 4 (Factory New)",577.32
CS2,"★ StatTrak™ Stiletto Knife | Doppler Phase 4 (Factory New)",577.32
CS2,"★ Specialist Gloves | Fade (Minimal Wear)",577.24
CS2,"★ Sport Gloves | Vice (Field-Tested)",577.16
CS2,"★ Butterfly Knife | Urban Masked (Minimal Wear)",577.16
CS2,"★ Driver Gloves | King Snake (Minimal Wear)",577.16
CS2,"★ Butterfly Knife | Bright Water (Battle-Scarred)",575.77
CS2,"★ Butterfly Knife | Scorched (Minimal Wear)",575.77
CS2,"★ Moto Gloves | Eclipse (Field-Tested)",575.63
CS2,"★ Hand Wraps | Overprint (Factory New)",575.31
CS2,"★ StatTrak™ Huntsman Knife | Slaughter (Factory New)",575.3
CS2,"★ Bowie Knife | Gamma Doppler Emerald (Factory New)",574.24
CS2,"★ M9 Bayonet | Blue Steel (Field-Tested)",574.16
CS2,"★ Bayonet | Gamma Doppler (Factory New)",573.46
CS2,"★ Stiletto Knife | Doppler Phase 1 (Minimal Wear)",573.37
CS2,"★ StatTrak™ Bayonet | Lore (Factory New)",572.76
CS2,"★ Talon Knife | Tiger Tooth (Minimal Wear)",572.7
CS2,"★ StatTrak™ Stiletto Knife | Doppler Phase 3 (Factory New)",571.53
CS2,"★ Karambit | Stained (Well-Worn)",571.15
CS2,"★ StatTrak™ Bayonet | Doppler Phase 2 (Factory New)",569.62
CS2,"★ Stiletto Knife | Doppler (Minimal Wear)",569.62
CS2,"★ StatTrak™ Karambit | Night (Field-Tested)",569.39
CS2,"★ M9 Bayonet | Black Laminate (Field-Tested)",569.23
CS2,"StatTrak™ AWP | Printstream (Factory New)",568.47
CS2,"★ Bayonet | Doppler Phase 2 (Factory New)",567.77
CS2,"★ Stiletto Knife | Doppler Phase 3 (Minimal Wear)",566.77
CS2,"★ Hand Wraps | Spruce DDPAT (Field-Tested)",564.46
CS2,"★ Karambit | Rust Coat (Well-Worn)",564.38
CS2,"★ StatTrak™ Karambit | Ultraviolet (Field-Tested)",563.15
CS2,"★ Karambit | Freehand (Battle-Scarred)",561.92
CS2,"★ Butterfly Knife | Ultraviolet (Battle-Scarred)",560.22
CS2,"★ Karambit | Freehand (Field-Tested)",559.46
CS2,"★ Karambit | Night (Field-Tested)",558.84
CS2,"★ StatTrak™ M9 Bayonet | Black Laminate (Field-Tested)",558.84
CS2,"★ Karambit | Stained (Battle-Scarred)",558.84
CS2,"★ Specialist Gloves | Cloud Chaser (Well-Worn)",590.45
CS2,"★ Butterfly Knife | Night (Battle-Scarred)",558.07
CS2,"AUG | Akihabara Accept (Field-Tested)",557.3
CS2,"★ Bowie Knife | Doppler Sapphire (Factory New)",557.3
CS2,"★ Karambit | Ultraviolet (Field-Tested)",556.54
CS2,"★ Karambit | Bright Water (Minimal Wear)",555.46
CS2,"★ Butterfly Knife | Boreal Forest (Minimal Wear)",554.99
CS2,"★ StatTrak™ M9 Bayonet | Lore (Field-Tested)",554.53
CS2,"★ StatTrak™ Stiletto Knife | Doppler Phase 1 (Factory New)",554.23
CS2,"★ M9 Bayonet | Damascus Steel (Factory New)",554.23
CS2,"SSG 08 | Death Strike (Minimal Wear)",554.23
CS2,"★ M9 Bayonet | Blue Steel (Battle-Scarred)",554.23
CS2,"★ Falchion Knife | Night (Factory New)",554.13
CS2,"★ Talon Knife | Slaughter (Field-Tested)",553.82
CS2,"Desert Eagle | Emerald Jörmungandr (Field-Tested)",552.53
CS2,"★ Specialist Gloves | Pillow Punchers (Field-Tested)",584.07
CS2,"★ Bayonet | Marble Fade (Minimal Wear)",552.47
CS2,"Souvenir Desert Eagle | Fennec Fox (Factory New)",551.07
CS2,"★ Talon Knife | Night Stripe (Factory New)",549.49
CS2,"★ Bayonet | Fade (Minimal Wear)",548.85
CS2,"★ M9 Bayonet | Blue Steel (Well-Worn)",548.37
CS2,"★ Karambit | Night (Well-Worn)",546.52
CS2,"★ StatTrak™ Bayonet | Doppler Phase 3 (Factory New)",546.07
CS2,"★ M9 Bayonet | Lore (Field-Tested)",544.99
CS2,"AK-47 | X-Ray (Well-Worn)",544.68
CS2,"★ Karambit | Freehand (Well-Worn)",542.29
CS2,"★ StatTrak™ M9 Bayonet | Stained (Minimal Wear)",541.75
CS2,"★ StatTrak™ Paracord Knife | Doppler Sapphire (Factory New)",539.8
CS2,"★ M9 Bayonet | Damascus Steel (Battle-Scarred)",538.82
CS2,"★ Karambit | Lore (Battle-Scarred)",538.06
CS2,"★ Talon Knife | Tiger Tooth (Factory New)",537.29
CS2,"★ Karambit | Rust Coat (Battle-Scarred)",535.75
CS2,"★ Karambit | Scorched (Minimal Wear)",534.21
CS2,"Sticker | Team Dignitas (Holo) | DreamHack 2014",532.28
CS2,"Five-SeveN | Fairy Tale (Factory New)",531.9
CS2,"★ Karambit | Ultraviolet (Well-Worn)",531.13
CS2,"★ M9 Bayonet | Case Hardened (Field-Tested)",530.29
CS2,"★ Karambit | Night (Battle-Scarred)",530.2
CS2,"★ StatTrak™ Bayonet | Fade (Factory New)",530.05
CS2,"★ M9 Bayonet | Black Laminate (Well-Worn)",527.89
CS2,"★ Butterfly Knife | Forest DDPAT (Minimal Wear)",527.28
CS2,"★ Stiletto Knife | Doppler Phase 1 (Factory New)",527.13
CS2,"★ M9 Bayonet | Ultraviolet (Minimal Wear)",526.82
CS2,"★ Skeleton Knife | Marble Fade (Minimal Wear)",525.35
CS2,"★ Flip Knife | Gamma Doppler Phase 3 (Minimal Wear)",525.29
CS2,"★ Karambit | Urban Masked (Minimal Wear)",524.97
CS2,"★ StatTrak™ Flip Knife | Gamma Doppler Phase 2 (Factory New)",523.43
CS2,"★ Stiletto Knife | Doppler Phase 3 (Factory New)",523.2
CS2,"★ StatTrak™ M9 Bayonet | Freehand (Factory New)",523.13
CS2,"StatTrak™ AK-47 | Asiimov (Factory New)",522.97
CS2,"★ M9 Bayonet | Black Laminate (Battle-Scarred)",522.59
CS2,"★ Karambit | Bright Water (Field-Tested)",522.13
CS2,"★ StatTrak™ Nomad Knife | Doppler Phase 2 (Factory New)",520.35
CS2,"★ StatTrak™ Stiletto Knife | Doppler (Factory New)",520.35
CS2,"★ Butterfly Knife | Scorched (Field-Tested)",520.28
CS2,"AUG | Flame Jörmungandr (Minimal Wear)",519.73
CS2,"★ StatTrak™ Karambit | Bright Water (Field-Tested)",518.66
CS2,"★ StatTrak™ Butterfly Knife | Scorched (Field-Tested)",517.28
CS2,"★ StatTrak™ M9 Bayonet | Black Laminate (Battle-Scarred)",516.2
CS2,"★ StatTrak™ Bayonet | Doppler Phase 1 (Factory New)",515.73
CS2,"AK-47 | Wasteland Rebel (Factory New)",515.73
CS2,"★ Nomad Knife | Doppler Phase 2 (Factory New)",514.81
CS2,"★ Stiletto Knife | Doppler (Factory New)",514.81
CS2,"★ Butterfly Knife | Urban Masked (Field-Tested)",514.19
CS2,"★ StatTrak™ Flip Knife | Autotronic (Factory New)",508.04
CS2,"★ Karambit | Ultraviolet (Battle-Scarred)",508.04
CS2,"★ StatTrak™ Butterfly Knife | Urban Masked (Field-Tested)",508.04
CS2,"★ M9 Bayonet | Damascus Steel (Minimal Wear)",508.04
CS2,"★ Falchion Knife | Doppler Sapphire (Factory New)",508.04
CS2,"★ Driver Gloves | Dragon Fists (Minimal Wear)",536.75
